time,satsNumber,pdop,tdop,gdop
00:50,6,1.7838251614099927,0.5505829715575995,1.8668620235701896
00:51,6,1.790732648409326,0.5539580570765545,1.8744580408958507
00:52,6,1.797756072059673,0.5574558173361184,1.8822018709238666
00:53,7,1.606608140994565,0.5603507289787543,1.7015236284509931
00:54,7,1.612346883681762,0.5638119382985155,1.708082660495744
00:55,7,1.6181637642080904,0.5673451859116088,1.7147403674530945
00:56,7,1.6240589546575352,0.5709482270647128,1.7214962579662103
00:57,7,1.6300326928778632,0.5746188039625337,1.7283498921566753
00:58,7,1.636085287807049,0.5783546597779673,1.7353008907580159
00:59,7,1.6422171243596622,0.5821535520147448,1.7423489437146344
01:00,8,1.6240504561679507,0.5749333153190913,1.7228140355950003
01:01,8,1.630608558208963,0.5788216035381679,1.7302944023566653
01:02,7,1.7426387253871807,0.6188824736719777,1.8492715439970961
01:03,7,1.7498719964981115,0.623611288723781,1.8576714035458537
01:04,7,1.7571431824413677,0.6283802397870161,1.86612268871984
01:05,7,1.7644517051109907,0.6331858269784066,1.874623725219387
01:06,7,1.7717971451120145,0.6380246374518393,1.8831730035826861
01:07,8,1.431557225589375,0.42850205589975493,1.4943125851198154
01:08,8,1.437412330124892,0.4264301316464383,1.4993321393110568
01:09,8,1.443889328267575,0.4243284966849533,1.5049488580625927
01:10,8,1.4510566306135477,0.42223829791471257,1.5112413855746063
01:11,8,1.4589842178313663,0.42021160394480256,1.5182927056305273
01:12,8,1.4677418512241094,0.41831276801688916,1.5261886232444297
01:13,8,1.4773967665286984,0.41661950752141413,1.535015641547942
01:14,8,1.4880108481572611,0.41522345816666695,1.5448581826321721
01:15,7,1.7608327544568392,0.578513865401728,1.8534320277879381
01:16,7,1.7617632344689784,0.5648970035405659,1.8501130557173275
01:17,7,1.763526018146002,0.5525307917009749,1.8480568964335484
01:18,7,1.7661750977197654,0.5416604714533391,1.847368545293677
01:19,7,1.7697543130250903,0.5325220326224738,1.8481369115136683
01:20,7,1.7742956567104715,0.5253295624149147,1.850431362296016
01:21,7,1.779818071025048,0.520262126417373,1.8542990713829441
01:22,7,1.7863268397586614,0.5174517663673665,1.8597634013386954
01:23,7,1.7938136239259292,0.5169743552008095,1.8668234521018767
01:24,7,1.8022571278361914,0.5188447962937968,1.8754547921710907
01:25,7,1.811624323324281,0.5230173826261697,1.8856112726087761
01:26,7,1.8218721132627385,0.5293912072314745,1.897227726810473
01:27,6,2.44116366838057,0.5989479791099569,2.51356693515434
01:28,6,2.4675029195807445,0.6235307288301966,2.545066055711524
01:29,6,2.4950304367212914,0.6505326075943431,2.578443242289645
01:30,6,2.5236705159468187,0.6795379938882126,2.6135578735120633
01:31,7,2.3675631843708698,0.704418464936766,2.4701337627205944
01:32,8,2.231561470894614,0.6990325139703887,2.3384852049925597
01:33,8,2.2639886789316086,0.7271785490828425,2.3779052505465224
01:34,7,6.016145751779555,4.789030866380274,7.68952705605476
01:35,7,5.997862405683917,4.768788015060128,7.662616561599411
01:36,7,5.97939611997031,4.747959802256451,7.635201388526639
01:37,7,5.960766397921574,4.726549319450518,7.607299423566099
01:38,7,5.941992860756605,4.704558868482407,7.578928242456115
01:39,6,7.742940310230624,6.391846124434686,10.040359631320236
01:40,6,7.720548776120945,6.369835338819573,10.009079660395221
01:41,6,7.6968046019285286,6.346226081144965,9.975739900041138
01:42,6,7.671749619872121,6.32104082019803,9.94038728021287
01:43,6,7.645427342016628,6.294302561404336,9.903070431767949
01:44,6,7.6178830686137315,6.266034844475284,9.863839775627449
01:45,7,6.7924578328215945,5.520910970966218,8.753167504394884
01:46,7,6.781892744982232,5.513627009078507,8.74037482031993
01:47,7,6.769696916268898,5.504847471354106,8.725373460260272
01:48,7,6.755844036401196,5.494547307149638,8.708127166887431
01:49,7,6.7403112034468595,5.482704300643628,8.688604120778399
01:50,8,6.385410573000053,5.138736927418326,8.19634585623335
01:51,8,6.38078764749508,5.137137798754845,8.191741925001152
01:52,8,6.374101135312063,5.1336957876111455,8.184375218849814
01:53,8,6.365329716376756,5.128388785620878,8.174215187690557
01:54,8,6.35445734368274,5.121199115377314,8.161238172729973
01:55,8,6.341473423570987,5.112113693769312,8.145427649907699
01:56,8,6.326372958196186,5.101124163464536,8.126774423919844
01:57,8,6.30915664800696,5.088226990582117,8.105276769906057
01:58,9,5.86880334410401,4.693114246170982,7.514530858235891
01:59,9,5.8310746027203,4.661666341813721,7.465424576331116
02:00,8,8.108984778671516,6.611474938081912,10.462659078724277
02:01,8,8.15397826559294,6.649461276640964,10.52153490823985
02:02,8,8.197597077885424,6.686154904122517,10.578528501321781
02:03,8,8.239728145411828,6.721459913648264,10.633491584661757
02:04,8,8.28025314673498,6.755276236360522,10.68626919011269
02:05,9,1.5666739815330957,0.6071725715873627,1.6802160266170458
02:06,9,1.5638519471796852,0.6006759251781962,1.675244602971869
02:07,9,1.5619143993352316,0.5954243641283469,1.6715581845237644
02:08,9,1.5609132601010371,0.591532476199365,1.6692396101092857
02:09,9,1.5608925640346187,0.5890999616440665,1.6683597817220381
02:10,9,1.561886614264821,0.5882062797572771,1.6689746622898507
02:11,10,1.3914004011376002,0.5881447474439704,1.5105989938536986
02:12,10,1.393320412847765,0.5895805167522803,1.5129266203594118
02:13,10,1.3961602892007527,0.5923117610326957,1.516606994378828
02:14,10,1.3999155853918461,0.5963260665566766,1.5216334722520903
02:15,9,1.4691724980159364,0.6015898332621067,1.5875698902444315
02:16,9,1.474109110103344,0.6080751305488439,1.5946012143735704
02:17,9,1.4798905545583458,0.6157208085283794,1.602868730597066
02:18,9,1.4864716495442372,0.6244364177148163,1.6123023304167485
02:19,9,1.4938001162004118,0.6341214430756045,1.622821244539475
02:20,9,1.5018183846440982,0.6446694347058649,1.634336911563521
02:21,8,11.066871307211533,9.131120184083183,14.347578065532636
02:22,8,11.090634449457493,9.151244426664332,14.37871506943678
02:23,8,11.101837848494366,9.16077216243133,14.39342037968178
02:24,8,11.100334077033903,9.15957986768286,14.391501658069641
02:25,8,11.08610032836055,9.147648412742308,14.372929136874736
02:26,8,11.05923943522168,9.125063914705533,14.337836947497465
02:27,8,11.019977434423186,9.092015700792878,14.286519945692179
02:28,8,10.968657799374927,9.048791484480263,14.219426192691143
02:29,9,7.82117522161723,6.338696750444601,10.067266676776585
02:30,9,7.846323336262837,6.359883431527589,10.100143917776712
02:31,9,7.865614178617652,6.3761475485460295,10.12537130023885
02:32,9,7.878899514777426,6.387365580694997,10.14275586935854
02:33,9,7.886069165129566,6.393445595920797,10.152154129307059
02:34,9,7.887053189284885,6.394329064529663,10.153474882822023
02:35,9,7.881823345156826,6.389992071523375,10.146681128250297
02:36,9,7.870393766664891,6.380445881636217,10.13179094192365
02:37,9,7.852820832871207,6.36573683449659,10.10887731052478
02:38,10,6.477658080039813,5.178436399569595,8.293145226407916
02:39,9,7.655318532296838,6.222083685930363,9.86500011280528
02:40,9,7.681436229304821,6.244582358183304,9.899458135322904
02:41,9,7.704241291537912,6.2642631876627535,9.929568327099847
02:42,9,7.723638345669558,6.281045559666308,9.95520580486918
02:43,9,7.739542779225433,6.294857874639769,9.976259724635021
02:44,8,7.775833453226704,6.319301787883268,10.01983837088524
02:45,7,8.076173324220884,6.605307471879206,10.433343776609695
02:46,7,8.063920654986731,6.594091182356063,10.4167583657848
02:47,7,8.050349446126486,6.581691412242943,10.398403149077339
02:48,6,8.489141336204304,6.6390410643772455,10.776937732052641
02:49,6,8.472204014035642,6.642019253202686,10.765438245392371
02:50,6,8.456777511224535,6.64545627873173,10.755425376380426
02:51,6,8.442750795051648,6.6492808618856944,10.746765884096693
02:52,6,8.430015104439313,6.65342312340052,10.739329304946175
02:53,6,8.41846403527543,6.657814596963032,10.732988023880392
02:54,6,8.407993587422306,6.662388223985813,10.727617303634553
02:55,6,8.398502180843117,6.667078334399202,10.723095280684669
02:56,6,8.389890647249715,6.671820617187261,10.719302935393385
02:57,6,8.382062202802368,6.67655208386938,10.716124042780983
02:58,6,8.374922406597182,6.681211027636583,10.713445109409776
02:59,6,8.368379108978335,6.685736980417959,10.71115530103608
03:00,6,8.362342393219363,6.6900706698937356,10.709146365122018
03:01,7,6.273998139412556,5.1937306679782145,8.144807603918563
03:02,7,6.272241639853802,5.191520985173553,8.142045524818275
03:03,8,1.8907709280527414,0.6593074906660934,2.0024237987044216
03:04,8,1.873916988838493,0.6412545863580421,1.9805989815161342
03:05,8,1.857557263849961,0.6238773387617224,1.959525943258257
03:06,8,1.8417450913442512,0.6073184510352592,1.9392938618111777
03:07,7,1.8806657207004014,0.5978479368920833,1.973404598318267
03:08,7,1.8680529040382932,0.5828673761065025,1.9568740456184652
03:09,7,1.856226242383681,0.5691392379670338,1.9415188217237391
03:10,7,1.8452421816850963,0.556842760101298,1.9274315989282746
03:11,7,1.8351537387156718,0.5461540405890696,1.9146993186330525
03:12,7,1.8260087951914066,0.5372378877647809,1.9034002911017784
03:13,6,2.083233490074413,0.5321618194156643,2.150129757994017
03:14,6,2.0742557041585745,0.5289492133961351,2.140636353187242
03:15,6,2.0663440508153577,0.5283903824309523,2.1328324201834397
03:16,7,1.9433917729941297,0.5207527951888236,2.011953045435763
03:17,7,1.9394008134945582,0.5273224867932428,2.0098120609801216
03:18,7,1.9364476987593742,0.5360818690048983,2.009281826998458
03:19,7,1.9345039187245503,0.5468340415321343,2.010306663307618
03:20,7,1.9335297793899968,0.5593522139186042,2.0128120396608256
03:21,7,1.933475564626997,0.5733927181744628,2.016706961426271
03:22,7,1.9342830670184863,0.5887069517959277,2.0218869549129828
03:23,7,1.9358873726555297,0.6050513499004818,2.0282374258512057
03:24,7,1.938218773766026,0.622194990393845,2.0356371535836817
03:25,7,1.9412046866438246,0.6399248353492644,2.0439616998233436
03:26,7,1.944771468080816,0.6580488670284882,2.0530865482143437
03:27,7,1.9488460473576787,0.6763975008583687,2.0628898408468386
03:28,7,1.953357318312464,0.6948236855968614,2.0732546315084566
03:29,7,1.9582372630516818,0.7132020706130816,2.0840706254661643
03:30,7,1.9634218024838521,0.7314275617367066,2.0952354169727667
03:31,6,12.87473208464168,10.712822757263094,16.748829740606833
03:32,6,12.909610857108971,10.729271495118414,16.786164520162025
03:33,6,12.93124639440196,10.734152439605136,16.80592639247877
03:34,6,12.93904957804871,10.727020427476951,16.807378475976268
03:35,7,9.957836096590256,8.04013652318462,12.798527065174458
03:36,7,10.10285433412,8.156315188323596,12.984342230075633
03:37,7,10.238478153462463,8.264214226751937,13.157646890100724
03:38,7,10.363276046434883,8.362671543319395,13.316597379062529
03:39,7,10.475833577950091,8.450543810500696,13.459375165515604
03:40,7,10.57479102704592,8.526737531978013,13.584235650375527
03:41,7,10.658883838164854,8.59024224443726,13.689560493076701
03:42,7,10.726983924836764,8.640164228492969,13.773910919525937
03:43,7,10.778139485681763,8.675758797388372,13.83607897792124
03:44,7,10.811610794348844,8.696459083727987,13.875133461103554
03:45,7,10.826899469186472,8.701899296613647,13.890457281323584
03:46,7,10.823769043346172,8.691930695475444,13.88177350048066
03:47,9,1.618832789716579,0.6612459216173765,1.7486754329826835
03:48,9,1.6127896010364011,0.6567486352307289,1.7413813675035628
03:49,9,1.6067675202178988,0.6522535381129725,1.7341097260577447
03:50,8,1.7108559433747923,0.6549069056331026,1.8319200621279237
03:51,8,1.7043007537431485,0.6500202002233352,1.8240524443962263
03:52,8,1.6977757329216896,0.6451469146025166,1.8162205209497353
03:53,8,1.6912812357757638,0.6402896885156799,1.8084255869973476
03:54,8,1.6848177427092574,0.635451296508849,1.8006690913054222
03:55,7,2.676480920865252,0.6580617138503483,2.7561921810699928
03:56,7,2.666112181939877,0.6497628802911098,2.7441475848234567
03:57,7,2.656006050181942,0.6417164980773098,2.7324289931318773
03:58,6,3.066891316208954,0.6489103213716995,3.134789777739588
03:59,6,3.0472110780693793,0.6392558319910565,3.113541933721678
04:00,6,3.027958554706371,0.630042828793602,3.0928121467579857
04:01,6,3.0091501649787293,0.6212806501094108,3.0726168588992486
04:02,6,2.9908012204830223,0.6129772919431644,3.0529711922782226
04:03,6,2.972925946102135,0.605139315706259,3.033888968373878
04:04,6,2.955537502860635,0.5977717613839536,3.0153827301892795
04:05,6,2.938648012856468,0.5908780686790432,2.997463767172365
04:06,6,2.922268586048519,0.584460008738013,2.980142142720721
04:07,6,2.906409348723984,0.5785176290131759,2.9634267241538463
04:08,7,2.5079710217870654,0.5285295377559518,2.563057182039483
04:09,7,2.510604067980418,0.5267916031260146,2.565276238396929
04:10,7,2.513425661843311,0.5253081111076778,2.567733858718228
04:11,8,2.196107999644515,0.5227174907221782,2.2574596167394723
04:12,9,1.6999794765239895,0.5176678101856944,1.7770509790957687
04:13,9,1.7038467226700382,0.5169875850894746,1.7805532335457082
04:14,9,1.707660116640148,0.5164097398981251,1.784035339735481
04:15,9,1.7114152204405852,0.5159358129966183,1.787493166389225
04:16,9,1.7151073663618124,0.5155668715449182,1.7909222420817623
04:17,8,1.747102628286204,0.5228017158099738,1.8236472322843622
04:18,8,1.7501150574827398,0.5224445817106609,1.8264312347818192
04:19,8,1.7530450167288103,0.5221874804664518,1.8291655462077825
04:20,8,1.7558879425284288,0.5220297778708205,1.8318453962331476
04:21,8,1.7586391491422513,0.5219703818956197,1.8344657904883483
04:22,8,1.7612938405119962,0.522007747247033,1.837021524319032
04:23,8,1.7638471234089361,0.5221398838424712,1.8395071984248954
04:24,9,1.5690367606690034,0.5067689928005908,1.648845404637683
04:25,9,1.5682552222289188,0.5064235835957288,1.6479955364230254
04:26,9,1.567397139363106,0.5061710981333964,1.6471013851822287
04:27,9,1.5664623377869036,0.5060103016199641,1.6461624102895613
04:28,9,1.565450626669654,0.5059396038185163,1.6451779682613215
04:29,9,1.564361800718723,0.5059570705764105,1.6441473172481196
04:30,8,1.6565379174524961,0.5175763232139481,1.7355123515289432
04:31,8,1.6526085981648921,0.5172098588036694,1.7316527413925236
04:32,8,1.6486482607117119,0.5169337620193336,1.7277909601173442
04:33,8,1.6446584373266049,0.5167456150747353,1.723927900513405
04:34,7,1.7384380357286728,0.5215519880659972,1.8149885069398541
04:35,7,1.7331179142798645,0.5220207062633364,1.8100285419201159
04:36,8,1.5662424537779365,0.5116346169094242,1.6476909313449488
04:37,8,1.5649484484375025,0.5131554011549149,1.6469341553326922
04:38,8,1.5635771750351228,0.5147252087012534,1.6461213876149488
04:39,7,1.7275228347497282,0.5642631085049323,1.8173409146886519
04:40,7,1.7286128706335928,0.5682129217134055,1.8196066555500932
04:41,7,1.729687657672892,0.5722546000117881,1.8218931692996125
04:42,6,2.162982977569148,0.5980632712509164,2.244142383556187
04:43,6,2.1631296590023448,0.6028045016870502,2.245551867339023
04:44,6,2.163280137475528,0.6076748674970998,2.2470090560083995
04:45,6,2.1634390670675123,0.6126688927835471,2.248517682629729
04:46,6,2.163610946084358,0.617781143159024,2.2500813022775246
04:47,6,2.16380010974387,0.6230062403307481,2.251703286496389
04:48,6,2.1640107236368356,0.6283388752630338,2.2533868185870873
04:49,6,2.164246777924356,0.6337738199171358,2.2551348896614396
04:50,6,2.1645120822329798,0.6393059375842661,2.2569502954126057
04:51,6,2.164810261207435,0.6449301918377288,2.258835633545047
04:52,6,2.1651447506809642,0.6506416541415291,2.2607933018092035
04:53,6,2.165518794423339,0.6564355101573954,2.2628254965852563
04:54,6,2.1659354414278784,0.6623070648064113,2.2649342119641935
04:55,6,2.166397543697179,0.6682517461384554,2.2671212392711304
04:56,6,2.1669077544909308,0.6742651080731116,2.2693881669819675
04:57,6,2.1674685269995844,0.6803428320815902,2.2717363809866997
04:58,6,2.168082113407487,0.6864807278717376,2.27416706515084
04:59,6,2.1687505643118326,0.6926747331492188,2.2766812021331035
05:00,6,2.169475728467993,0.6989209125277941,2.2792795744226755
05:01,7,1.9128621323805093,0.7020309270538702,2.037618453007193
05:02,7,1.9171482136679614,0.7079985182573455,2.043702320550831
05:03,7,1.9214431345111973,0.7139880688726834,2.049810401391494
05:04,7,1.9257480718096842,0.7199968790774808,2.0559428839245584
05:05,7,1.9300642282754172,0.7260224458813156,2.0621000259909485
05:06,7,1.934392822710822,0.7320624534833244,2.0682821442818593
05:07,7,1.9387350801848375,0.7381147632178108,2.0744896034493383
05:08,7,1.9430922221398816,0.7441774031678742,2.0807228049709514
05:09,6,10.878409019188936,9.380123895222923,14.364070003954424
05:10,7,1.99205208570543,0.6759562945835045,2.103613183156641
05:11,6,2.00842021303784,0.6863922959007387,2.1224717044075874
05:12,6,2.007794752497731,0.6814480109192966,2.120285631641004
05:13,6,2.0071914959354014,0.6764833536649127,2.1181235632373108
05:14,6,2.0066106387803666,0.6715003452398461,2.1159865238993807
05:15,6,2.00605244258769,0.6665014050112347,2.113875711884213
05:16,6,2.0055172406616464,0.6614893637195821,2.1117925042260284
05:17,6,2.005005443237732,0.6564674752626195,2.1097384609213083
05:18,6,2.0045175421423957,0.651439426946679,2.1077153279646685
05:19,7,1.8847438491814283,0.6460641809190512,1.9924001362411696
05:20,7,1.8814061066515468,0.641002428351048,1.9876048529065509
05:21,7,1.878070422876721,0.6359426568572002,1.9828190981768712
05:22,7,1.8747388343027034,0.6308896856679687,1.9780463827536723
05:23,7,1.8714134775624445,0.6258487204636566,1.9732904056190912
05:24,7,1.8680965867371955,0.6208253488004193,1.9685550464978931
05:25,7,1.8647904897184886,0.6158255330779293,1.9638443568000077
05:26,7,1.8614976036549826,0.6108556008755258,1.9591625490331939
05:27,7,1.8582204294814406,0.6059222324975947,1.9545139846972337
05:28,7,1.8549615455323634,0.6010324455686245,1.9499031606800414
05:29,8,1.7078189622172848,0.5633862008946228,1.7983463568143372
05:30,8,1.7053321705543545,0.5592609521889756,1.7946951341581514
05:31,8,1.7028969145244368,0.5552473491437371,1.7911330269491417
05:32,8,1.7005153282257974,0.5513509029836644,1.787663335125435
05:33,8,1.698189498082721,0.5475771831158257,1.7842893103046675
05:34,8,1.6959214572255399,0.5439317920283512,1.7810141446538745
05:35,8,1.6937131796889513,0.5404203377522216,1.777840959284121
05:36,8,1.6915665744644046,0.5370484040385999,1.7747727922541654
05:37,8,1.6894834794479767,0.5338215184550632,1.7718125862780498
05:38,8,1.6770893174281016,0.5361247161022354,1.7606982392923436
05:39,8,1.6740247482560544,0.5328613694188703,1.7567868672074882
05:40,8,1.6710238141552016,0.5297538960089389,1.7529859605286195
05:41,8,1.668087810212707,0.5268066781774893,1.749297635839203
05:42,8,1.6652179637813107,0.5240238969579522,1.745723893255452
05:43,8,1.6624154273472715,0.5214094990704669,1.7422666038247783
05:44,8,1.659681271804825,0.5189671645326247,1.7389274975808262
05:45,8,1.6570164802057112,0.5167002753841539,1.7357081523848947
05:46,8,1.6544219420485002,0.514611885995443,1.7326099836776072
05:47,9,1.5507490399012118,0.504362438876284,1.6307066120255242
05:48,9,1.5494708333306495,0.5026709926749614,1.6289683822036598
05:49,9,1.5482687178787453,0.5011768196928671,1.6273641962877734
05:50,9,1.5471423613797186,0.4998809305756077,1.6258937330369247
05:51,9,1.5460913229220583,0.49878385899084177,1.6245564677180895
05:52,9,1.5451150526178323,0.49788565492248127,1.6233516720673298
05:53,9,1.5442128922022376,0.4971858822791711,1.6222784156800327
05:54,9,1.5433840764595483,0.4966836208774208,1.6213355688187436
05:55,9,1.5426277354602078,0.49637747277585764,1.6205218066075
05:56,9,1.541942897585671,0.4962655728545252,1.6198356145657267
05:57,9,1.4340314577676725,0.4916177527317518,1.5159598400578738
05:58,9,1.434675018316994,0.4924332565345012,1.5168331880348747
05:59,9,1.4353612052967195,0.4933944631988994,1.5177944149278524
06:00,8,1.5894487600449119,0.5158965779114569,1.6710764913399565
06:01,8,1.592053020516968,0.5185438655043587,1.674371691288826
06:02,8,1.5947547256808359,0.5213754041590913,1.6778185084041166
06:03,8,1.5975536510179333,0.5243877248058901,1.6814161156025078
06:04,8,1.6004495168662003,0.5275771402860797,1.685163581077425
06:05,8,1.6034419944838518,0.5309397791085984,1.6890598801446441
06:06,7,1.7119593427623627,0.5631943086539655,1.8022188048546044
06:07,7,1.7153403381673278,0.5670004402115528,1.8066217022232676
06:08,7,1.7188024647334148,0.570927111714054,1.8111431968963179
06:09,7,1.7223453376484457,0.5749696124101652,1.8157817923182382
06:10,7,1.7259686080059997,0.5791233439308878,1.8205360428477821
06:11,8,1.6881576867171155,0.5675056923831882,1.7809938478583818
06:12,7,1.7319259780053937,0.5713940847061417,1.8237485554009656
06:13,7,1.7345067525431772,0.5753715516574981,1.8274479738352705
06:14,7,1.7371732455205544,0.5794376200596137,1.831261543442871
06:15,7,1.7399247715426476,0.5835881703261374,1.835187555312084
06:16,7,1.7427606730230731,0.5878193103083691,1.8392243759278641
06:17,7,1.7456803211321357,0.5921273868161295,1.8433704526778374
06:18,6,1.9828020174300098,0.6950344139605977,2.101089402408681
06:19,6,1.9851052911381937,0.7009750838670233,2.105233736454751
06:20,6,1.9873953408204184,0.7068772899966493,2.1093638244332613
06:21,6,1.9896717647593611,0.7127354166125371,2.113477112621397
06:22,6,1.9919344198701892,0.718544385605399,2.117571431415863
06:23,6,1.994183419923606,0.7242996550646953,2.121644999198746
06:24,6,1.996419132214914,0.7299972155761946,2.1256964238156746
06:25,6,1.998642172765499,0.7356335844547027,2.12972470177121
06:26,6,2.0008534001397895,0.7412057980923727,2.133729215241875
06:27,6,2.0030539079802314,0.7467114026145274,2.1377097270371936
06:28,6,2.0052450163584616,0.7521484430145463,2.1416663736351778
06:29,6,2.0074282620515986,0.757515450936828,2.145599656434426
06:30,6,2.0096053878542235,0.7628114312705248,2.149510431370295
06:31,6,8.891229125560086,7.436697441380002,11.591308131433477
06:32,6,8.743924325711918,7.309258836492714,11.396555503862709
06:33,6,8.598339980113593,7.183153644826105,11.203979056513734
06:34,6,8.454884104028105,7.058738330825037,11.014120574771539
06:35,7,7.441854732733039,6.264698485395555,9.727674386821265
06:36,7,7.371290401644443,6.2011606966042,9.632773026002646
06:37,7,7.299063659271739,6.1361045487951875,9.53562317501307
06:38,7,7.2255371855722075,6.069848942185793,9.436707784023024
06:39,7,7.151050292024744,6.002692430481921,9.336478816664885
06:40,6,7.999958578997513,6.624000394411239,10.38637176740926
06:41,6,7.913029460375493,6.546501568835121,10.269991140771795
06:42,6,7.8248030777601665,6.467874483476551,10.151893593794806
06:43,6,7.735712348131395,6.388491222073002,10.032649980316085
06:44,6,7.646153010973108,6.308691911939768,9.912782127485066
06:45,6,7.556483623458132,6.22878474955435,9.792762848546461
06:46,6,7.467026261994926,6.149046626384121,9.67301688258466
06:47,5,12.726636938921757,10.746716095095348,16.65710642950057
06:48,5,12.518887604952246,10.566221677253935,16.381928683714197
06:49,5,12.297810272925176,10.374157453603697,16.08910439959369
06:50,5,12.066615066101438,10.173280214327184,15.782865059066024
06:51,5,11.828277853701334,9.96614606352931,15.467133682229626
06:52,5,11.585488166439006,9.755065814632346,15.145456252701894
06:53,5,11.34062123931928,9.542081041968771,14.820964904661214
06:54,5,11.095729969651252,9.32895718101138,14.496367325801343
06:55,5,10.852552152655962,9.117189706756472,14.173956271101718
06:56,5,10.612528536053793,8.908019573851778,13.85563331849838
06:57,5,10.376827783492104,8.702454571956588,13.542941719774982
06:58,5,10.146375156997012,8.501293866503053,13.237104148233048
06:59,5,9.921882478684116,8.305153636965642,12.939062131948454
07:00,5,9.70387762206135,8.11449231526452,12.6495148696869
07:01,5,9.492732368435561,7.929634427635175,12.368955896706936
07:02,5,9.288687929142883,7.750792441314244,12.097706679918254
07:03,6,6.758203315935113,5.458128170882535,8.68702913482497
07:04,6,6.704642758820186,5.412672934173508,8.616801193931215
07:05,6,6.648719177548681,5.365006281156903,8.543345896003313
07:06,6,6.590832442832793,5.315472074133559,8.46719054116482
07:07,6,6.531358992365412,5.264394952858033,8.38883213008996
07:08,6,6.470649943585169,5.21207863851243,8.308734827063404
07:09,5,10.104892260743195,8.568262785288745,13.248546137557575
07:10,5,10.126520471995855,8.596158868170932,13.283085641393152
07:11,5,10.139260701687922,8.616101423207853,13.305705968185134
07:12,5,10.143382121285937,8.6282990910254,13.316746827307822
07:13,5,10.13922388867487,8.633023502951254,13.31664206424367
07:14,5,10.12718603015855,8.630601611617957,13.305907750615926
07:15,5,10.107719486072574,8.621407224977993,13.285129120487838
07:16,5,10.081315729488827,8.605852098802728,13.254946894805204
07:17,5,10.048496344207857,8.584376925692519,13.216043507113648
07:18,5,10.00980290535132,8.557442524033231,13.16912968863592
07:19,5,9.965787449521597,8.525521483421095,13.114931797509158
07:20,5,9.917003757481702,8.48909046882357,13.05418019309437
