time,sat name,x,y,z,el,dis
00:09,GPS BIIF-4  (PRN 27),13259.713168677874,10048.76904251536,20455.68030751091,22.290645892512593,42767.23291480917
00:09,GPS BIIF-10 (PRN 08),15684.44064470257,-2368.049059807484,21089.926048638175,35.38846063339363,39356.80480038684
00:09,GPS BIIF-11 (PRN 10),11189.978255490805,20492.32769609457,13226.194869373912,20.884777232674153,43535.866008412195
00:09,GPS BIIF-12 (PRN 32),1925.5958440584632,25211.91723234964,-8193.53443861698,41.77711505375585,37457.55649385433
00:10,GPS BIIR-2  (PRN 13),-13304.220268172112,-6649.196719378535,21754.22068758859,33.66212858446759,39843.17529181849
00:10,GPS BIIR-8  (PRN 16),21567.066873329866,14181.725864440377,6777.145666227565,38.39139631649011,38725.14784657947
00:10,GPS BIIRM-4 (PRN 15),-15043.933204172266,4834.135705227352,20794.448458327814,21.54043255931646,42662.506689260255
00:10,GPS BIIF-3  (PRN 24),-24141.739271304832,10043.759617311443,2789.473134382154,38.57666373132428,38228.43521060523
00:10,GPS BIIF-4  (PRN 27),13187.423034530264,10264.077947611813,20398.89303596262,22.419786622215515,42742.80958669644
00:10,GPS BIIF-10 (PRN 08),15680.16007235712,-2136.1593314488637,21120.36887945412,35.283408977549676,39391.56658892034
00:10,GPS BIIF-11 (PRN 10),11020.75553201862,20483.64642016234,13381.789951369765,21.094881095858238,43494.939503402995
00:10,GPS BIIF-12 (PRN 32),1792.1342935704222,25280.747828891643,-8016.344088533472,41.83004406614662,37441.32192177615
00:11,GPS BIIR-2  (PRN 13),-13223.180188909211,-6868.321807394616,21737.215426562034,33.45206152607415,39907.28298717441
00:11,GPS BIIR-8  (PRN 16),21532.67004702592,14323.802774458853,6597.8736889398415,38.97243495022957,38536.738213308105
00:11,GPS BIIRM-4 (PRN 15),-15070.13530208104,4601.628354173044,20827.78674524041,21.28882637738638,42713.0926093886
00:11,GPS BIIF-3  (PRN 24),-24173.03470251519,9905.081044561866,2976.3201777315066,38.12270538995245,38374.683693915606
00:11,GPS BIIF-4  (PRN 27),13114.10113221764,10478.58379837289,20340.509455404215,22.564474140047075,42714.967573311835
00:11,GPS BIIF-10 (PRN 08),15674.655698334322,-1904.1028784944224,21149.162986403382,35.188784189193086,39423.03815056063
00:11,GPS BIIF-11 (PRN 10),10850.714464147542,20473.444127401188,13536.391186485584,21.30505871226737,43453.59502364871
00:11,GPS BIIF-12 (PRN 32),1658.5358300370983,25347.646884449092,-7838.541137078513,41.88150224258941,37425.58480422739
00:12,GPS BIIR-2  (PRN 13),-13141.103679314438,-7086.908556696109,21718.506071497657,33.246507472596214,39969.754294509796
00:12,GPS BIIR-8  (PRN 16),21496.648009328044,14464.79857076068,6418.103631991956,39.558537567103365,38344.600305470594
00:12,GPS BIIRM-4 (PRN 15),-15095.123689683694,4368.750400827954,20859.44729759402,21.039315514500142,42762.741861611394
00:12,GPS BIIF-3  (PRN 24),-24202.42157188527,9765.620410542291,3162.932174092114,37.66550729764842,38520.735644678796
00:12,GPS BIIF-4  (PRN 27),13039.753511871066,10692.270062405367,20280.53462077667,22.72446298838192,42683.70207266136
00:12,GPS BIIF-10 (PRN 08),15667.92823499149,-1671.8978468490016,21176.30650315309,35.10474044491009,39451.1920105368
00:12,GPS BIIF-11 (PRN 10),10679.867721788343,20461.721657636088,13689.98714699716,21.5153103721866,43411.833050234905
00:12,GPS BIIF-12 (PRN 32),1524.8106893847548,25412.60972367488,-7660.139306472306,41.93154786907611,37410.325806609515
00:13,GPS BIIR-2  (PRN 13),-13057.997335516113,-7304.939922276486,21698.09435833277,33.04552734920622,40030.589570122436
00:13,GPS BIIR-8  (PRN 16),21459.004054427653,14604.702998620694,6237.8492381875285,40.149552186878886,38148.77155394788
00:13,GPS BIIRM-4 (PRN 15),-15118.896314599127,4135.520588979989,20889.427509724315,20.79199230053493,42811.44831365661
00:13,GPS BIIF-3  (PRN 24),-24229.896830536196,9625.388432295289,3349.2942915837148,37.20515486913067,38666.517579928666
00:13,GPS BIIF-4  (PRN 27),12964.386301821944,10905.120282865822,20218.9737110079,22.899482153660763,42649.00927912188
00:13,GPS BIIF-10 (PRN 08),15659.978491537751,-1439.5623858070373,21201.797695411988,35.03142261553043,39476.00175887771
00:13,GPS BIIF-11 (PRN 10),10508.22803148961,20448.47995997903,13842.566478729601,21.725636369800224,43369.65407355436
00:13,GPS BIIF-12 (PRN 32),1390.9691125891557,25475.631820893686,-7481.152358407203,41.98024017894756,37395.52516370355
00:14,GPS BIIR-2  (PRN 13),-12973.867834073453,-7522.398909050373,21675.982158898878,32.84918044346753,40089.78975325015
00:14,GPS BIIR-8  (PRN 16),21419.74159478338,14743.505891725554,6057.124276625161,40.74533583945306,37949.29054658231
00:14,GPS BIIRM-4 (PRN 15),-15141.451227098509,3901.9576933084777,20917.724917883334,20.546951369173097,42859.206165535536
00:14,GPS BIIF-3  (PRN 24),-24255.457583107425,9484.395897891145,3535.3917074231676,36.741731818628466,38811.95683380128
00:14,GPS BIIF-4  (PRN 27),12888.005707988666,11117.118079757767,20155.832028427656,23.089237764531227,42610.88638190622
00:14,GPS BIIF-10 (PRN 08),15650.807373879228,-1207.1146465690915,21225.63496094895,34.96896578756352,39497.442043157236
00:14,GPS BIIF-11 (PRN 10),10335.808175558303,20433.720092745407,13994.11790180842,21.936037003227735,43327.05859329671
00:14,GPS BIIF-12 (PRN 32),1257.0213448933755,25536.708800307482,-7301.594092979839,42.027639324775556,37381.162693449696
00:15,GPS BIIR-2  (PRN 13),-12888.721931362981,-7739.268573255309,21652.171480678302,32.657524274266194,40147.35636463176
00:15,GPS BIIR-8  (PRN 16),21378.864160706504,14881.197172785318,5875.942541661752,41.34575415202986,37746.197043201355
00:15,GPS BIIRM-4 (PRN 15),-15162.786580295211,3668.0805176662475,20944.33720048108,20.304289695810972,42906.00995097585
00:15,GPS BIIF-3  (PRN 24),-24279.10108823645,9342.653665600212,3721.209609222548,36.275320182955724,38956.981578544925
00:15,GPS BIIF-4  (PRN 27),12810.618013266701,11328.247151198711,20091.11499817661,23.293415858935806,42569.331563693224
00:15,GPS BIIF-10 (PRN 08),15640.41588445424,-974.5727807318082,21247.816829604155,34.917494815854084,39515.48856142645
00:15,GPS BIIF-11 (PRN 10),10162.62099118183,20417.443223359016,14144.630211409663,22.146512574612284,43284.04711842782
00:15,GPS BIIF-12 (PRN 32),1122.9776350162074,25595.836436198708,-7121.478347594079,42.07380634935818,37367.21781093758
00:16,GPS BIIR-2  (PRN 13),-12802.566462966452,-7955.532023828005,21626.664466550115,32.47061445827287,40203.291504997
00:16,GPS BIIR-8  (PRN 16),21336.375399941986,15017.766854133828,5694.317851872319,41.95068095269923,37539.53199166903
00:16,GPS BIIRM-4 (PRN 15),-15182.900630324955,3433.9078933397786,20969.262178315035,20.064106629894255,42951.85453873123
00:16,GPS BIIF-3  (PRN 24),-24300.824759022686,9200.172663058505,3906.7331962961225,35.806000347312136,39101.52084399008
00:16,GPS BIIF-4  (PRN 27),12732.22957691887,11538.49127466754,20024.82816760763,23.511685170405396,42524.34399943905
00:16,GPS BIIF-10 (PRN 08),15628.805122060148,-741.9549388008745,21268.34196328647,34.8771239123023,39530.118055323364
00:16,GPS BIIF-11 (PRN 10),9988.679369567495,20399.650628249103,14294.092278492675,22.35706339021149,43240.62016716873
00:16,GPS BIIF-12 (PRN 32),988.8482343857642,25653.01065311334,-6940.818995885339,42.11880315587418,37353.669542579744
00:17,GPS BIIR-2  (PRN 13),-12715.408343046312,-8171.172423785255,21599.463394524013,32.28850457436311,40257.597853484796
00:17,GPS BIIR-8  (PRN 16),21292.27907723514,15153.20503832627,5512.2640490261565,42.55999789052935,37329.33754501645
00:17,GPS BIIF-3  (PRN 24),-24320.626163484732,9056.963886404657,4091.9476809707407,35.33385107363274,39245.50453555975
00:17,GPS BIIF-4  (PRN 27),12652.846833943437,11747.83430827383,19956.977205670355,23.743699887968116,42475.92385537479
00:17,GPS BIIF-10 (PRN 08),15615.976281673604,-509.27926870162446,21287.209155958786,34.84795627520671,39541.30830336212
00:17,GPS BIIF-11 (PRN 10),9813.996255053924,20380.343692747967,14442.493050536943,22.56768976047466,43196.7782669768
00:17,GPS BIIF-12 (PRN 32),854.6433963550714,25708.227526033726,-6759.62994664421,42.162692477200345,37340.49654045714
00:18,GPS BIIR-2  (PRN 13),-12627.254563717179,-8386.172991596428,21570.570677461565,32.111246026502066,40310.27866597892
00:18,GPS BIIF-3  (PRN 24),-24338.503024995545,8913.038399433806,4276.838289886786,34.85894953136806,39388.86345088502
00:18,GPS BIIF-4  (PRN 27),12572.476294458487,11956.260191970752,19887.56790229824,23.989102349174594,42424.07228818791
00:18,GPS BIIF-10 (PRN 08),15601.93065426099,-276.56391428966947,21304.41733361293,34.83008376341995,39549.03811441151
00:18,GPS BIIF-11 (PRN 10),9638.584644226825,20359.523910974607,14589.821552279955,22.77839200008742,43152.521954534655
00:18,GPS BIIF-12 (PRN 32),720.3733754197311,25761.483280545806,-6577.925142716892,42.205537844360244,37327.67709683841
00:19,GPS BIIR-2  (PRN 13),-12538.112194409936,-8600.5170025483,21539.988862786322,31.938887905535772,40361.337773377876
00:19,GPS BIIF-3  (PRN 24),-24354.453222709788,8768.407332717441,4461.390265318048,34.381371330511115,39531.52929511537
00:19,GPS BIIF-4  (PRN 27),12491.124543056805,12163.752948813057,19816.60616777012,24.24752563140962,42368.7914443968
00:19,GPS BIIF-10 (PRN 08),15586.66962658176,-43.82701386557428,21319.96555423241,34.82358661916714,39553.2873213492
00:19,GPS BIIF-11 (PRN 10),9462.457585052802,20337.192885720237,14736.066886424402,22.989170428102852,43107.85177572039
00:19,GPS BIIF-12 (PRN 32),586.0484264472149,25812.774292985585,-6395.71855993566,42.24740355424846,37315.18915881179
00:20,GPS BIIR-2  (PRN 13),-12447.988381230882,-8814.187790104068,21507.720632181212,31.771476850499596,40410.77957977834
00:20,GPS BIIF-3  (PRN 24),-24368.474791971108,8623.081882735429,4645.588866481483,33.901190556818804,39673.43469497681
00:20,GPS BIIF-4  (PRN 27),12408.798238182555,12370.296686143132,19744.098032080798,24.51859601276794,42310.084459912716
00:20,GPS BIIF-10 (PRN 08),15570.194680982828,188.9133013078122,21333.85300774392,34.82853324280417,39554.03677490248
00:20,GPS BIIF-11 (PRN 10),9285.628175968137,20313.352328316723,14881.218234384489,23.200025367970223,43062.76828559963
00:20,GPS BIIF-12 (PRN 32),451.67880389642124,25862.097090583255,-6213.024206016937,42.288354636519614,37303.01034306027
00:21,GPS BIIR-2  (PRN 13),-12356.890346313923,-9027.168747253681,21473.76880127514,31.609056910008448,40458.609060574025
00:21,GPS BIIF-3  (PRN 24),-24380.565924709063,8477.073310988379,4829.419370849146,33.418479809138454,39814.51321164772
00:21,GPS BIIF-4  (PRN 27),12325.504111479086,12575.875596820404,19670.049644286377,24.801935279766415,42247.95545981242
00:21,GPS BIIF-10 (PRN 08),15552.50739518615,421.63890847737804,21346.079015956624,34.84498002229367,39551.26833767052
00:21,GPS BIIF-11 (PRN 10),9108.109565020985,20288.004058511196,15025.264856973361,23.41095714765426,43017.272048398736
00:21,GPS BIIF-12 (PRN 32),317.27476105518735,25909.448351585113,-6029.856119496664,42.328456819774196,37291.11795072363
00:22,GPS BIIR-2  (PRN 13),-12264.825387168237,-9239.443327855586,21438.13631931773,31.45166940428528,40504.831760482455
00:22,GPS BIIF-3  (PRN 24),-24390.724969820243,8330.392943097557,5012.86707547351,32.93331023871296,39954.69935253639
00:22,GPS BIIF-4  (PRN 27),12241.248967145248,12780.47396040921,19594.46727184982,25.09716286528724,42182.40955829845
00:22,GPS BIIF-10 (PRN 08),15533.609442067234,654.3316948803154,21356.643032491058,34.87297121955354,39544.964878325976
00:22,GPS BIIF-11 (PRN 10),8929.91494895064,20261.150004323572,15168.196095139545,23.62196609970409,42971.36363748841
00:22,GPS BIIF-12 (PRN 32),182.84654925416896,25954.82490537574,-5846.228368622833,42.36777649698633,37279.48898235928
00:23,GPS BIIR-2  (PRN 13),-12171.800876019059,-9450.995047972692,21400.82626884259,31.299352788580354,40549.45379146485
00:23,GPS BIIF-3  (PRN 24),-24398.95043353422,8183.05216790742,5195.917298296616,32.445751590541256,40093.9285819898
00:23,GPS BIIF-4  (PRN 27),12156.039681281653,12984.076144367773,19517.357299973955,25.40389780545431,42113.45285888351
00:23,GPS BIIF-10 (PRN 08),15513.502589426891,886.973559206711,21365.54464269556,34.912538915145646,39535.11026600529
00:23,GPS BIIF-11 (PRN 10),8751.057572314878,20232.792201906006,15310.001370655207,23.83305256133461,42925.04363536506
00:23,GPS BIIF-12 (PRN 32),48.404417106370545,25998.223732578583,-5662.1550502843365,42.40638069023522,37268.10015297095
00:24,GPS BIIR-2  (PRN 13),-12077.824259139144,-9661.807487208096,21361.84186531768,31.15214251853702,40592.48183056587
00:24,GPS BIIF-3  (PRN 24),-24405.24097976628,8035.062436564271,5378.555379478375,31.955872246658373,40232.137331030564
00:24,GPS BIIF-4  (PRN 27),12069.883201235541,13186.66660521664,19438.726230929627,25.721760509452753,42041.09245477579
00:24,GPS BIIF-10 (PRN 08),15492.188699753204,1119.546413081475,21372.78356355261,34.963703012145,39521.68936488051
00:24,GPS BIIF-11 (PRN 10),8571.550726582793,20202.93279539219,15450.670186825053,24.044216874513527,42878.31263363096
00:24,GPS BIIF-12 (PRN 32),-86.0413902738795,26039.641965152514,-5477.6502889110525,42.444337014747674,37256.927907095895
00:25,GPS BIIR-2  (PRN 13),-11982.903056182087,-9871.8642900207,21321.186456785417,31.010070918236508,40633.92311765573
00:25,GPS BIIF-3  (PRN 24),-24409.595430450492,7886.435261606492,5560.766682715461,31.46373927142299,40369.26300615892
00:25,GPS BIIF-4  (PRN 27),11982.786544935867,13388.229889717943,19358.580683364376,26.050374340541573,41965.3364294909
00:25,GPS BIIF-10 (PRN 08),15469.669729978064,1352.0321825119372,21378.35964357263,35.02647129931409,39504.68802891037
00:25,GPS BIIF-11 (PRN 10),8391.407749243179,20171.574036737387,15590.192129183453,24.255459386041302,42831.17123297619
00:25,GPS BIIF-12 (PRN 32),-220.48063201400714,26079.076886469153,-5292.728235406091,42.48171364232195,37245.94843391785
00:26,GPS BIIR-2  (PRN 13),-11887.044859500358,-10081.149167045336,21278.86352349119,30.873167051599662,40673.78545307604
00:26,GPS BIIF-3  (PRN 24),-24412.012765865882,7737.182216026819,5742.536596555373,30.96941845882785,40505.24399728403
00:26,GPS BIIF-4  (PRN 27),11894.756800230674,13588.7506360086,19276.927391620808,26.3893670104604,41886.19385767925
00:26,GPS BIIF-10 (PRN 08),15445.947731224407,1584.4128093548693,21382.272862677142,35.10083957298939,39484.09309677606
00:26,GPS BIIF-11 (PRN 10),8210.64202289474,20138.718285561587,15728.556866183208,24.466780447646215,42783.62004315724
00:26,GPS BIIF-12 (PRN 32),-354.9030722819623,26116.525931388664,-5107.403066035087,42.51857926405631,37235.13768242712
00:27,GPS BIIR-2  (PRN 13),-11790.257333469133,-10289.645896390353,21234.876677501106,30.741456597872656,40712.077195179925
00:27,GPS BIIF-3  (PRN 24),-24412.492124939006,7587.314932334856,5923.850535733851,30.472974381905583,40640.01968483867
00:27,GPS BIIF-4  (PRN 27),11805.801124210953,13788.21357476418,19193.773205024918,26.738371792417468,41803.67480619644
00:27,GPS BIIF-10 (PRN 08),15421.024848546176,1816.670252769142,21384.523332070825,35.18679181640387,39459.892387005755
00:27,GPS BIIF-11 (PRN 10),8029.266974351828,20104.368008976173,15865.754149883023,24.678180416049834,42735.65968298253
00:28,GPS BIIR-2  (PRN 13),-11692.548213793292,-10497.338324944227,21189.2296623069,30.61496173185111,40748.807257777196
00:28,GPS BIIF-3  (PRN 24),-24411.032805537474,7436.84510160983,6104.69394248935,29.97447044431269,40773.530446136945
00:28,GPS BIIF-4  (PRN 27),11715.926742542724,13986.603530307093,19109.125087187913,27.09702856055015,41717.79033539008
00:28,GPS BIIF-10 (PRN 08),15394.903320660971,2048.786490664207,21385.111294102135,35.284300434585795,39432.07469327079
00:28,GPS BIIF-11 (PRN 10),7847.2960737307685,20068.525781411714,16001.773816629844,24.889659653088213,42687.290780285475
00:29,GPS BIIR-2  (PRN 13),-11593.92530681864,-10704.210369659177,21141.92635242131,30.493701009614202,40783.98510746192
00:29,GPS BIIF-3  (PRN 24),-24407.6342647436,7285.7844725490195,6285.0522878911615,29.473968934286102,40905.71766101015
00:29,GPS BIIF-4  (PRN 27),11625.140948778666,14183.905421751384,19022.990115277276,27.46498466535675,41628.55250064837
00:29,GPS BIIF-10 (PRN 08),15367.585479674233,2280.7435211508946,21384.037122113088,35.39332654222164,39400.629779878866
00:29,GPS BIIF-11 (PRN 10),7664.742833551777,20031.194284435613,16136.605787731984,25.101218525788784,42638.51397190765
00:30,GPS BIIR-2  (PRN 13),-11494.396488826293,-10910.246018846516,21092.97075295899,30.377689260447656,40817.62076082307
00:30,GPS BIIF-3  (PRN 24),-24402.29611911611,7134.1448505039325,6464.911073159694,28.97153108113592,41036.5237167763
00:30,GPS BIIF-4  (PRN 27),11533.451103680432,14380.10426409411,18935.37547929928,27.84189565618851,41535.97435419191
00:30,GPS BIIF-10 (PRN 08),15339.073750797013,2512.523363978285,21381.301320277835,35.513820301442244,39365.54837744858
00:30,GPS BIIF-11 (PRN 10),7481.620807817941,19992.37630656507,16270.24007013594,25.312857406429515,42589.3299036865
00:31,GPS BIIR-2  (PRN 13),-11393.969705335601,-11115.429333435713,21042.36699921243,30.26693748553258,40849.72478156165
00:31,GPS BIIF-3  (PRN 24),-24395.018144935122,6981.938096500235,6644.255830999756,28.467217114452048,41165.892012603705
00:31,GPS BIIF-4  (PRN 27),11440.864634526159,14575.18516932152,18846.288481362153,28.22742586266354,41440.06994711337
00:31,GPS BIIF-10 (PRN 08),15309.370652054724,2744.1080619773884,21376.90452343032,35.64572130595163,39326.82217876353
00:31,GPS BIIF-11 (PRN 10),7297.943591104519,19952.074743074794,16402.666757090257,25.524576672670616,42539.73923042637
00:32,GPS BIIR-2  (PRN 13),-11292.652970392575,-11319.744448248442,20990.119356210806,30.161452764213262,40880.30827746655
00:32,GPS BIIF-3  (PRN 24),-24385.800278429626,6829.176126272012,6823.072126916579,27.961086326414826,41293.7669632853
00:32,GPS BIIF-4  (PRN 27),11347.389034419439,14769.133347497385,18755.736534932123,28.621248847207415,41340.85433169286
00:32,GPS BIIF-10 (PRN 08),15278.478793990327,2975.4796824866676,21370.847496881,35.788959007435444,39284.443834820624
00:32,GPS BIIF-11 (PRN 10),7113.724817649344,19910.292595795767,16533.876028806808,25.73637670762748,42489.74261588329
00:33,GPS BIIR-2  (PRN 13),-11190.454365856265,-11523.17557325315,20936.23221827156,30.061238168347998,40909.38289727779
00:33,GPS BIIF-3  (PRN 24),-24374.642615991568,6675.870909260823,7001.34556055132,27.453197137478085,41420.09400248717
00:33,GPS BIIF-4  (PRN 27),11253.031861596259,14961.93410782835,18663.727164089385,29.023047741177013,41238.34356397889
00:33,GPS BIIF-10 (PRN 08),15246.40087935912,3206.6203187801084,21363.13113622276,35.943453179917526,39238.40695106348
